zpc;annee;lc;ma;fp;fm;tot;eff_std;nue_ma;nue_fp;nue_fm;nue_tot
8;1988;22.25;3926220;14013109;4492255;22431584;25757.882;152.428;544.032;174.403;870.863
8;1988;22.75;2095447;16270035;5770135;24135617;25757.882;81.352;631.653;224.014;937.019
8;1988;23.25;611859;14930814;7065722;22608395;25757.882;23.754;579.66;274.313;877.727
8;1988;23.75;381853;11025684;9162505;20570042;25757.882;14.825;428.051;355.717;798.592
8;1988;24.25;163801;9529400;8932772;18625973;25757.882;6.359;369.961;346.798;723.117
8;1988;24.75;66599;7325910;9689936;17082445;25757.882;2.586;284.414;376.193;663.193
8;1988;25.25;33299;3250502;11990644;15274445;25757.882;1.293;126.194;465.514;593.001
8;1988;25.75;0;2601249;8704566;11305815;25757.882;0;100.988;337.938;438.926
8;1988;26.25;66599;1329905;8761502;10158006;25757.882;2.586;51.631;340.148;394.365
8;1988;26.75;0;360181;7955082;8315263;25757.882;0;13.983;308.841;322.824
8;1988;27.25;33299;290191;4603422;4926912;25757.882;1.293;11.266;178.719;191.278
8;1988;27.75;33299;66599;5159450;5259348;25757.882;1.293;2.586;200.306;204.184
8;1988;28.25;66599;33299;2941749;3041647;25757.882;2.586;1.293;114.208;118.086
8;1988;28.75;133198;0;1299992;1433190;25757.882;5.171;0;50.47;55.641
8;1988;29.25;66599;9664;427690;503953;25757.882;2.586;0.375;16.604;19.565
8;1988;29.75;66599;0;389506;456105;25757.882;2.586;0;15.122;17.707
8;1988;30.25;166497;0;43501;209998;25757.882;6.464;0;1.689;8.153
8;1988;30.75;0;0;0;0;25757.882;0;0;0;0
8;1988;31.25;0;0;0;0;25757.882;0;0;0;0
8;1988;31.75;0;0;0;0;25757.882;0;0;0;0
8;1989;5.25;0;0;0;0;19680.774;0;0;0;0
8;1989;5.75;0;0;0;0;19680.774;0;0;0;0
8;1989;6.25;0;0;0;0;19680.774;0;0;0;0
8;1989;6.75;0;0;0;0;19680.774;0;0;0;0
8;1989;7.25;0;0;0;0;19680.774;0;0;0;0
8;1989;7.75;0;0;0;0;19680.774;0;0;0;0
8;1989;8.25;0;0;0;0;19680.774;0;0;0;0
8;1989;8.75;96794;0;0;96794;19680.774;4.918;0;0;4.918
8;1989;9.25;96794;0;0;96794;19680.774;4.918;0;0;4.918
8;1989;9.75;0;0;0;0;19680.774;0;0;0;0
8;1989;10.25;155415;0;0;155415;19680.774;7.897;0;0;7.897
8;1989;10.75;501537;0;0;501537;19680.774;25.484;0;0;25.484
8;1989;11.25;614681;0;0;614681;19680.774;31.233;0;0;31.233
8;1989;11.75;1264286;0;0;1264286;19680.774;64.24;0;0;64.24
8;1989;12.25;2242624;0;0;2242624;19680.774;113.95;0;0;113.95
8;1989;12.75;4926097;0;0;4926097;19680.774;250.3;0;0;250.3
8;1989;13.25;4634593;8514;0;4643107;19680.774;235.488;0.433;0;235.921
8;1989;13.75;5434672;0;0;5434672;19680.774;276.141;0;0;276.141
8;1989;14.25;8175528;0;0;8175528;19680.774;415.407;0;0;415.407
8;1989;14.75;9494448;0;0;9494448;19680.774;482.422;0;0;482.422
8;1989;15.25;13247839;16576;0;13264415;19680.774;673.136;0.842;0;673.978
8;1989;15.75;18354900;0;0;18354900;19680.774;932.631;0;0;932.631
8;1989;16.25;29167227;16576;0;29183803;19680.774;1482.016;0.842;0;1482.858
8;1989;16.75;37986317;33152;0;38019469;19680.774;1930.123;1.684;0;1931.808
8;1989;17.25;46652548;283940;23857;46960345;19680.774;2370.463;14.427;1.212;2386.103
8;1989;17.75;59684348;437851;23857;60146056;19680.774;3032.622;22.248;1.212;3056.082
8;1989;18.25;61712566;490574;23857;62226997;19680.774;3135.678;24.927;1.212;3161.817
8;1989;18.75;69515733;840709;113823;70470265;19680.774;3532.165;42.717;5.783;3580.665
8;1989;19.25;61733603;891816;45199;62670618;19680.774;3136.747;45.314;2.297;3184.357
8;1989;19.75;47551679;1627335;192314;49371328;19680.774;2416.149;82.687;9.772;2508.607
8;1989;20.25;37141842;3571257;687327;41400426;19680.774;1887.214;181.459;34.924;2103.597
8;1989;20.75;27637548;4280365;686393;32604306;19680.774;1404.292;217.49;34.876;1656.658
8;1989;21.25;13703859;6974111;2330802;23008772;19680.774;696.307;354.362;118.43;1169.099
8;1989;21.75;8701371;10477571;5465422;24644364;19680.774;442.125;532.376;277.704;1252.205
8;1989;22.25;4593656;13175997;6904806;24674459;19680.774;233.408;669.486;350.84;1253.734
8;1989;22.75;1511889;17678725;12235216;31425830;19680.774;76.821;898.274;621.684;1596.778
8;1989;23.25;432096;17006674;16597567;34036337;19680.774;21.955;864.126;843.339;1729.421
8;1989;23.75;214941;17155850;19623320;36994111;19680.774;10.921;871.706;997.081;1879.708
8;1989;24.25;222954;11189763;22844578;34257295;19680.774;11.329;568.563;1160.756;1740.648
8;1989;24.75;0;8355070;20289705;28644775;19680.774;0;424.53;1030.94;1455.47
8;1989;25.25;0;5209882;15882845;21092727;19680.774;0;264.719;807.023;1071.743
8;1989;25.75;0;2441742;10740093;13181835;19680.774;0;124.067;545.715;669.782
8;1989;26.25;39154;1381946;9045663;10466763;19680.774;1.989;70.218;459.619;531.827
8;1989;26.75;0;317805;4446733;4764538;19680.774;0;16.148;225.943;242.091
8;1989;27.25;0;132803;3324536;3457339;19680.774;0;6.748;168.923;175.671
8;1989;27.75;0;189770;2807911;2997681;19680.774;0;9.642;142.673;152.315
8;1989;28.25;0;78309;1368484;1446793;19680.774;0;3.979;69.534;73.513
8;1989;28.75;0;78309;972308;1050617;19680.774;0;3.979;49.404;53.383
8;1989;29.25;0;0;183020;183020;19680.774;0;0;9.299;9.299
8;1989;29.75;0;134073;55730;189803;19680.774;0;6.812;2.832;9.644
8;1989;30.25;0;0;0;0;19680.774;0;0;0;0
8;1989;30.75;0;0;0;0;19680.774;0;0;0;0
8;1989;31.25;0;0;0;0;19680.774;0;0;0;0
8;1989;31.75;0;0;0;0;19680.774;0;0;0;0
8;1990;5.25;0;0;0;0;16350.028;0;0;0;0
8;1990;5.75;0;0;0;0;16350.028;0;0;0;0
8;1990;6.25;0;0;0;0;16350.028;0;0;0;0
8;1990;6.75;0;0;0;0;16350.028;0;0;0;0
8;1990;7.25;0;0;0;0;16350.028;0;0;0;0
8;1990;7.75;0;0;0;0;16350.028;0;0;0;0
8;1990;8.25;0;0;0;0;16350.028;0;0;0;0
8;1990;8.75;0;0;0;0;16350.028;0;0;0;0
8;1990;9.25;0;0;0;0;16350.028;0;0;0;0
8;1990;9.75;0;0;0;0;16350.028;0;0;0;0
8;1990;10.25;0;0;0;0;16350.028;0;0;0;0
8;1990;10.75;0;0;0;0;16350.028;0;0;0;0
8;1990;11.25;0;0;0;0;16350.028;0;0;0;0
8;1990;11.75;51591;0;0;51591;16350.028;3.155;0;0;3.155
8;1990;12.25;51591;0;0;51591;16350.028;3.155;0;0;3.155
8;1990;12.75;64173;0;0;64173;16350.028;3.925;0;0;3.925
8;1990;13.25;125817;0;0;125817;16350.028;7.695;0;0;7.695
8;1990;13.75;144690;0;0;144690;16350.028;8.85;0;0;8.85
8;1990;14.25;825854;0;0;825854;16350.028;50.511;0;0;50.511
8;1990;14.75;482416;0;0;482416;16350.028;29.506;0;0;29.506
8;1990;15.25;1763805;0;0;1763805;16350.028;107.878;0;0;107.878
8;1990;15.75;2276440;0;0;2276440;16350.028;139.232;0;0;139.232
8;1990;16.25;11580260;0;0;11580260;16350.028;708.272;0;0;708.272
8;1990;16.75;19797262;0;0;19797262;16350.028;1210.84;0;0;1210.84
8;1990;17.25;30870550;0;0;30870550;16350.028;1888.104;0;0;1888.104
8;1990;17.75;41575196;0;0;41575196;16350.028;2542.821;0;0;2542.821
8;1990;18.25;44072958;0;0;44072958;16350.028;2695.589;0;0;2695.589
8;1990;18.75;47021881;134895;0;47156776;16350.028;2875.951;8.25;0;2884.202
8;1990;19.25;41201375;22650;0;41224025;16350.028;2519.957;1.385;0;2521.343
8;1990;19.75;39342968;22650;0;39365618;16350.028;2406.294;1.385;0;2407.679
8;1990;20.25;36846548;1092130;6291;37944969;16350.028;2253.608;66.797;0.385;2320.789
8;1990;20.75;26749225;2670218;12582;29432025;16350.028;1636.035;163.316;0.77;1800.121
8;1990;21.25;20982863;4679169;62909;25724941;16350.028;1283.353;286.187;3.848;1573.388
8;1990;21.75;11861935;7540029;509151;19911115;16350.028;725.499;461.163;31.141;1217.803
8;1990;22.25;7052801;11006451;1181099;19240351;16350.028;431.363;673.176;72.238;1176.778
8;1990;22.75;1525597;13262429;3384585;18172611;16350.028;93.309;811.156;207.008;1111.473
8;1990;23.25;1097251;11899787;7507310;20504348;16350.028;67.11;727.814;459.162;1254.086
8;1990;23.75;356752;12139235;9309956;21805943;16350.028;21.82;742.46;569.415;1333.695
8;1990;24.25;59285;10705442;13918525;24683252;16350.028;3.626;654.766;851.284;1509.676
8;1990;24.75;112245;5487767;13904675;19504687;16350.028;6.865;335.643;850.437;1192.945
8;1990;25.25;0;2743896;12295534;15039430;16350.028;0;167.822;752.019;919.841
8;1990;25.75;0;1785289;11711315;13496604;16350.028;0;109.192;716.287;825.479
8;1990;26.25;0;450468;10255424;10705892;16350.028;0;27.552;627.242;654.793
8;1990;26.75;0;100962;6352290;6453252;16350.028;0;6.175;388.519;394.694
8;1990;27.25;0;169017;2467756;2636773;16350.028;0;10.337;150.933;161.27
8;1990;27.75;0;134895;2445271;2580166;16350.028;0;8.25;149.558;157.808
8;1990;28.25;0;112245;1294443;1406688;16350.028;0;6.865;79.171;86.036
8;1990;28.75;0;0;796929;796929;16350.028;0;0;48.742;48.742
8;1990;29.25;0;0;431784;431784;16350.028;0;0;26.409;26.409
8;1990;29.75;0;0;555501;555501;16350.028;0;0;33.976;33.976
8;1990;30.25;0;0;27831;27831;16350.028;0;0;1.702;1.702
8;1990;30.75;0;0;0;0;16350.028;0;0;0;0
8;1990;31.25;0;0;0;0;16350.028;0;0;0;0
8;1990;31.75;0;0;0;0;16350.028;0;0;0;0
8;1991;5.25;0;0;0;0;24950.731;0;0;0;0
8;1991;5.75;0;0;0;0;24950.731;0;0;0;0
8;1991;6.25;0;0;0;0;24950.731;0;0;0;0
8;1991;6.75;0;0;0;0;24950.731;0;0;0;0
8;1991;7.25;0;0;0;0;24950.731;0;0;0;0
8;1991;7.75;48303;0;0;48303;24950.731;1.936;0;0;1.936
8;1991;8.25;96607;0;0;96607;24950.731;3.872;0;0;3.872
8;1991;8.75;192609;0;0;192609;24950.731;7.72;0;0;7.72
8;1991;9.25;355465;0;0;355465;24950.731;14.247;0;0;14.247
8;1991;9.75;612508;0;0;612508;24950.731;24.549;0;0;24.549
8;1991;10.25;1041684;0;0;1041684;24950.731;41.75;0;0;41.75
8;1991;10.75;2213447;0;0;2213447;24950.731;88.713;0;0;88.713
8;1991;11.25;1675254;0;0;1675254;24950.731;67.142;0;0;67.142
8;1991;11.75;1923627;0;0;1923627;24950.731;77.097;0;0;77.097
8;1991;12.25;979760;0;0;979760;24950.731;39.268;0;0;39.268
8;1991;12.75;928341;0;0;928341;24950.731;37.207;0;0;37.207
8;1991;13.25;1337060;0;0;1337060;24950.731;53.588;0;0;53.588
8;1991;13.75;2222807;0;0;2222807;24950.731;89.088;0;0;89.088
8;1991;14.25;5418927;0;0;5418927;24950.731;217.185;0;0;217.185
8;1991;14.75;8664455;0;0;8664455;24950.731;347.263;0;0;347.263
8;1991;15.25;11913318;0;0;11913318;24950.731;477.474;0;0;477.474
8;1991;15.75;20363773;0;0;20363773;24950.731;816.159;0;0;816.159
8;1991;16.25;24304740;0;0;24304740;24950.731;974.109;0;0;974.109
8;1991;16.75;32835142;0;0;32835142;24950.731;1315.999;0;0;1315.999
8;1991;17.25;39137626;0;0;39137626;24950.731;1568.596;0;0;1568.596
8;1991;17.75;47234381;0;0;47234381;24950.731;1893.106;0;0;1893.106
8;1991;18.25;54374407;48303;0;54422710;24950.731;2179.271;1.936;0;2181.207
8;1991;18.75;59169814;47699;0;59217513;24950.731;2371.466;1.912;0;2373.378
8;1991;19.25;57972192;201884;152976;58327052;24950.731;2323.467;8.091;6.131;2337.689
8;1991;19.75;58255856;324655;263487;58843998;24950.731;2334.836;13.012;10.56;2358.408
8;1991;20.25;44391433;812771;154016;45358220;24950.731;1779.164;32.575;6.173;1817.911
8;1991;20.75;34794217;1778347;933494;37506058;24950.731;1394.517;71.274;37.413;1503.205
8;1991;21.25;23859544;3545339;2018166;29423049;24950.731;956.266;142.094;80.886;1179.246
8;1991;21.75;15757312;6412198;4460803;26630313;24950.731;631.537;256.994;178.784;1067.316
8;1991;22.25;7089907;8959595;7952007;24001509;24950.731;284.156;359.091;318.708;961.956
8;1991;22.75;2935877;12606671;14561596;30104144;24950.731;117.667;505.263;583.614;1206.544
8;1991;23.25;2878247;12305867;20428818;35612932;24950.731;115.357;493.207;818.766;1427.33
8;1991;23.75;646976;11958435;26169533;38774944;24950.731;25.93;479.282;1048.848;1554.06
8;1991;24.25;381023;7894926;27775069;36051018;24950.731;15.271;316.421;1113.197;1444.888
8;1991;24.75;104673;4861956;29465438;34432067;24950.731;4.195;194.862;1180.945;1380.002
8;1991;25.25;0;2680057;22216382;24896439;24950.731;0;107.414;890.41;997.824
8;1991;25.75;0;1256070;17730392;18986462;24950.731;0;50.342;710.616;760.958
8;1991;26.25;0;295466;11338965;11634431;24950.731;0;11.842;454.454;466.296
8;1991;26.75;0;104673;8210364;8315037;24950.731;0;4.195;329.063;333.258
8;1991;27.25;0;47699;3924362;3972061;24950.731;0;1.912;157.284;159.196
8;1991;27.75;0;0;1841495;1841495;24950.731;0;0;73.805;73.805
8;1991;28.25;0;0;1195877;1195877;24950.731;0;0;47.93;47.93
8;1991;28.75;0;0;638501;638501;24950.731;0;0;25.59;25.59
8;1991;29.25;0;0;273931;273931;24950.731;0;0;10.979;10.979
8;1991;29.75;0;0;104673;104673;24950.731;0;0;4.195;4.195
8;1991;30.25;0;0;83138;83138;24950.731;0;0;3.332;3.332
8;1991;30.75;0;0;0;0;24950.731;0;0;0;0
8;1991;31.25;0;0;0;0;24950.731;0;0;0;0
8;1991;31.75;0;0;0;0;24950.731;0;0;0;0
8;1992;5.25;0;0;0;0;20382.537;0;0;0;0
8;1992;5.75;0;0;0;0;20382.537;0;0;0;0
8;1992;6.25;0;0;0;0;20382.537;0;0;0;0
8;1992;6.75;0;0;0;0;20382.537;0;0;0;0
8;1992;7.25;87301;0;0;87301;20382.537;4.283;0;0;4.283
8;1992;7.75;65476;0;0;65476;20382.537;3.212;0;0;3.212
8;1992;8.25;280889;0;0;280889;20382.537;13.781;0;0;13.781
8;1992;8.75;149937;0;0;149937;20382.537;7.356;0;0;7.356
8;1992;9.25;577923;0;0;577923;20382.537;28.354;0;0;28.354
8;1992;9.75;1552902;0;0;1552902;20382.537;76.188;0;0;76.188
8;1992;10.25;1302942;0;0;1302942;20382.537;63.924;0;0;63.924
8;1992;10.75;2450499;0;0;2450499;20382.537;120.225;0;0;120.225
8;1992;11.25;1054228;0;0;1054228;20382.537;51.722;0;0;51.722
8;1992;11.75;566049;0;0;566049;20382.537;27.771;0;0;27.771
8;1992;12.25;527467;0;0;527467;20382.537;25.878;0;0;25.878
8;1992;12.75;655976;0;0;655976;20382.537;32.183;0;0;32.183
8;1992;13.25;1476996;0;0;1476996;20382.537;72.464;0;0;72.464
8;1992;13.75;5280807;0;0;5280807;20382.537;259.085;0;0;259.085
8;1992;14.25;9037993;0;0;9037993;20382.537;443.418;0;0;443.418
8;1992;14.75;10964562;0;0;10964562;20382.537;537.939;0;0;537.939
8;1992;15.25;15887611;271785;0;16159396;20382.537;779.472;13.334;0;792.806
8;1992;15.75;33089146;0;0;33089146;20382.537;1623.407;0;0;1623.407
8;1992;16.25;41010638;0;0;41010638;20382.537;2012.048;0;0;2012.048
8;1992;16.75;45778954;0;0;45778954;20382.537;2245.989;0;0;2245.989
8;1992;17.25;47658706;0;21825;47680531;20382.537;2338.213;0;1.071;2339.283
8;1992;17.75;45175446;0;21825;45197271;20382.537;2216.38;0;1.071;2217.451
8;1992;18.25;25568994;0;0;25568994;20382.537;1254.456;0;0;1254.456
8;1992;18.75;18110352;43650;0;18154002;20382.537;888.523;2.142;0;890.664
8;1992;19.25;18895413;21825;21825;18939063;20382.537;927.039;1.071;1.071;929.181
8;1992;19.75;21632097;87301;0;21719398;20382.537;1061.305;4.283;0;1065.589
8;1992;20.25;17386947;259063;0;17646010;20382.537;853.032;12.71;0;865.742
8;1992;20.75;16876172;609045;21825;17507042;20382.537;827.972;29.881;1.071;858.924
8;1992;21.25;13093313;1446224;130951;14670488;20382.537;642.379;70.954;6.425;719.758
8;1992;21.75;12071954;824288;465025;13361267;20382.537;592.269;40.441;22.815;655.525
8;1992;22.25;4975227;3670053;909038;9554318;20382.537;244.093;180.059;44.599;468.75
8;1992;22.75;3733221;6925428;2791341;13449990;20382.537;183.158;339.773;136.948;659.878
8;1992;23.25;2526674;8187245;4726889;15440808;20382.537;123.963;401.679;231.909;757.551
8;1992;23.75;1087545;13189370;7157111;21434026;20382.537;53.357;647.092;351.139;1051.588
8;1992;24.25;123330;17315298;10178663;27617291;20382.537;6.051;849.516;499.382;1354.949
8;1992;24.75;0;16269732;10827337;27097069;20382.537;0;798.219;531.207;1329.426
8;1992;25.25;0;16011242;9518857;25530099;20382.537;0;785.537;467.01;1252.548
8;1992;25.75;0;8406688;8008326;16415014;20382.537;0;412.446;392.901;805.347
8;1992;26.25;0;3433142;7635314;11068456;20382.537;0;168.435;374.601;543.036
8;1992;26.75;0;2771150;4845035;7616185;20382.537;0;135.957;237.705;373.662
8;1992;27.25;0;1565117;2481868;4046985;20382.537;0;76.787;121.764;198.552
8;1992;27.75;0;596628;1859546;2456174;20382.537;0;29.272;91.232;120.504
8;1992;28.25;0;128112;897294;1025406;20382.537;0;6.285;44.023;50.308
8;1992;28.75;0;0;327378;327378;20382.537;0;0;16.062;16.062
8;1992;29.25;0;31234;193588;224822;20382.537;0;1.532;9.498;11.03
8;1992;29.75;0;0;0;0;20382.537;0;0;0;0
8;1992;30.25;0;21825;0;21825;20382.537;0;1.071;0;1.071
8;1992;30.75;0;0;0;0;20382.537;0;0;0;0
8;1992;31.25;0;0;21825;21825;20382.537;0;0;1.071;1.071
8;1992;31.75;0;0;0;0;20382.537;0;0;0;0
8;1993;5.25;0;0;0;0;25317.619;0;0;0;0
8;1993;5.75;0;0;0;0;25317.619;0;0;0;0
8;1993;6.25;0;0;0;0;25317.619;0;0;0;0
8;1993;6.75;0;0;0;0;25317.619;0;0;0;0
8;1993;7.25;0;0;0;0;25317.619;0;0;0;0
8;1993;7.75;0;0;0;0;25317.619;0;0;0;0
8;1993;8.25;0;0;0;0;25317.619;0;0;0;0
8;1993;8.75;105159;0;0;105159;25317.619;4.154;0;0;4.154
8;1993;9.25;890245;0;0;890245;25317.619;35.163;0;0;35.163
8;1993;9.75;1608704;0;0;1608704;25317.619;63.541;0;0;63.541
8;1993;10.25;2930024;0;0;2930024;25317.619;115.731;0;0;115.731
8;1993;10.75;2355258;0;0;2355258;25317.619;93.028;0;0;93.028
8;1993;11.25;248850;0;0;248850;25317.619;9.829;0;0;9.829
8;1993;11.75;598329;0;0;598329;25317.619;23.633;0;0;23.633
8;1993;12.25;795051;0;0;795051;25317.619;31.403;0;0;31.403
8;1993;12.75;1277780;0;0;1277780;25317.619;50.47;0;0;50.47
8;1993;13.25;5596840;0;0;5596840;25317.619;221.065;0;0;221.065
8;1993;13.75;10423547;0;0;10423547;25317.619;411.711;0;0;411.711
8;1993;14.25;21847890;0;0;21847890;25317.619;862.952;0;0;862.952
8;1993;14.75;35355088;0;0;35355088;25317.619;1396.462;0;0;1396.462
8;1993;15.25;57545893;0;0;57545893;25317.619;2272.958;0;0;2272.958
8;1993;15.75;81356512;0;0;81356512;25317.619;3213.435;0;0;3213.435
8;1993;16.25;83411040;0;0;83411040;25317.619;3294.585;0;0;3294.585
8;1993;16.75;72312601;0;0;72312601;25317.619;2856.216;0;0;2856.216
8;1993;17.25;61922014;0;0;61922014;25317.619;2445.807;0;0;2445.807
8;1993;17.75;41170326;0;0;41170326;25317.619;1626.153;0;0;1626.153
8;1993;18.25;36411311;135757;143691;36690759;25317.619;1438.181;5.362;5.676;1449.218
8;1993;18.75;34189098;135757;105159;34430014;25317.619;1350.407;5.362;4.154;1359.923
8;1993;19.25;38134459;372140;0;38506599;25317.619;1506.242;14.699;0;1520.941
8;1993;19.75;33819010;555264;0;34374274;25317.619;1335.79;21.932;0;1357.721
8;1993;20.25;28643252;1422604;0;30065856;25317.619;1131.356;56.19;0;1187.547
8;1993;20.75;20169023;2341172;201255;22711450;25317.619;796.64;92.472;7.949;897.061
8;1993;21.25;8091455;4262606;0;12354061;25317.619;319.598;168.365;0;487.963
8;1993;21.75;5774087;5391725;301881;11467693;25317.619;228.066;212.963;11.924;452.953
8;1993;22.25;5461999;7585159;507667;13554825;25317.619;215.739;299.6;20.052;535.391
8;1993;22.75;2187519;8804660;2012542;13004721;25317.619;86.403;347.768;79.492;513.663
8;1993;23.25;2775652;15006425;4427592;22209669;25317.619;109.633;592.727;174.882;877.242
8;1993;23.75;683086;17482668;8837283;27003037;25317.619;26.981;690.534;349.057;1066.571
8;1993;24.25;271513;24009163;11146272;35426948;25317.619;10.724;948.318;440.258;1399.3
8;1993;24.75;0;22357019;15258844;37615863;25317.619;0;883.062;602.697;1485.758
8;1993;25.25;135757;19419287;13873626;33428670;25317.619;5.362;767.027;547.983;1320.372
8;1993;25.75;0;17654666;8940869;26595535;25317.619;0;697.327;353.148;1050.475
8;1993;26.25;0;9774217;7851430;17625647;25317.619;0;386.064;310.117;696.181
8;1993;26.75;0;5009619;5277257;10286876;25317.619;0;197.871;208.442;406.313
8;1993;27.25;0;1859572;3390051;5249623;25317.619;0;73.45;133.901;207.351
8;1993;27.75;0;1125485;1763018;2888503;25317.619;0;44.455;69.636;114.091
8;1993;28.25;0;240916;1120493;1361409;25317.619;0;9.516;44.257;53.773
8;1993;28.75;0;407270;858274;1265544;25317.619;0;16.086;33.9;49.987
8;1993;29.25;0;0;681956;681956;25317.619;0;0;26.936;26.936
8;1993;29.75;0;210318;100627;310945;25317.619;0;8.307;3.975;12.282
8;1993;30.25;0;0;0;0;25317.619;0;0;0;0
8;1993;30.75;0;0;0;0;25317.619;0;0;0;0
8;1993;31.25;0;0;0;0;25317.619;0;0;0;0
8;1993;31.75;0;0;0;0;25317.619;0;0;0;0
8;1994;5.25;0;0;0;0;21391.911;0;0;0;0
8;1994;5.75;0;0;0;0;21391.911;0;0;0;0
8;1994;6.25;0;0;0;0;21391.911;0;0;0;0
8;1994;6.75;0;0;0;0;21391.911;0;0;0;0
8;1994;7.25;0;0;0;0;21391.911;0;0;0;0
8;1994;7.75;0;0;0;0;21391.911;0;0;0;0
8;1994;8.25;207860;0;0;207860;21391.911;9.717;0;0;9.717
8;1994;8.75;623581;0;0;623581;21391.911;29.15;0;0;29.15
8;1994;9.25;1143231;0;0;1143231;21391.911;53.442;0;0;53.442
8;1994;9.75;2648793;0;0;2648793;21391.911;123.822;0;0;123.822
8;1994;10.25;3177981;0;0;3177981;21391.911;148.56;0;0;148.56
8;1994;10.75;2075752;0;0;2075752;21391.911;97.034;0;0;97.034
8;1994;11.25;1275775;0;0;1275775;21391.911;59.638;0;0;59.638
8;1994;11.75;466260;0;0;466260;21391.911;21.796;0;0;21.796
8;1994;12.25;144932;0;0;144932;21391.911;6.775;0;0;6.775
8;1994;12.75;1161629;0;0;1161629;21391.911;54.302;0;0;54.302
8;1994;13.25;517830;0;0;517830;21391.911;24.207;0;0;24.207
8;1994;13.75;2323147;0;0;2323147;21391.911;108.599;0;0;108.599
8;1994;14.25;2704218;0;0;2704218;21391.911;126.413;0;0;126.413
8;1994;14.75;6524987;0;0;6524987;21391.911;305.021;0;0;305.021
8;1994;15.25;11994782;0;0;11994782;21391.911;560.716;0;0;560.716
8;1994;15.75;18428013;0;0;18428013;21391.911;861.448;0;0;861.448
8;1994;16.25;28895950;0;0;28895950;21391.911;1350.789;0;0;1350.789
8;1994;16.75;38504657;0;0;38504657;21391.911;1799.963;0;0;1799.963
8;1994;17.25;55137033;0;0;55137033;21391.911;2577.471;0;0;2577.471
8;1994;17.75;85786849;0;0;85786849;21391.911;4010.247;0;0;4010.247
8;1994;18.25;95817134;0;0;95817134;21391.911;4479.129;0;0;4479.129
8;1994;18.75;87130988;324625;0;87455613;21391.911;4073.081;15.175;0;4088.256
8;1994;19.25;68075594;845753;0;68921347;21391.911;3182.305;39.536;0;3221.842
8;1994;19.75;53616005;3129608;0;56745613;21391.911;2506.368;146.299;0;2652.667
8;1994;20.25;26456622;7601790;0;34058412;21391.911;1236.758;355.358;0;1592.116
8;1994;20.75;14238887;11704138;0;25943025;21391.911;665.62;547.129;0;1212.749
8;1994;21.25;6542492;22529797;0;29072289;21391.911;305.84;1053.192;0;1359.032
8;1994;21.75;2530784;26204601;92572;28827957;21391.911;118.306;1224.977;4.327;1347.61
8;1994;22.25;610402;31704032;92572;32407006;21391.911;28.534;1482.057;4.327;1514.919
8;1994;22.75;257610;32048511;965127;33271248;21391.911;12.042;1498.16;45.116;1555.319
8;1994;23.25;92572;29232979;842455;30168006;21391.911;4.327;1366.544;39.382;1410.253
8;1994;23.75;0;22892319;1705018;24597337;21391.911;0;1070.139;79.704;1149.843
8;1994;24.25;0;19029770;3530087;22559857;21391.911;0;889.578;165.02;1054.598
8;1994;24.75;92572;15064209;4333362;19490143;21391.911;4.327;704.201;202.57;911.099
8;1994;25.25;0;11981270;6041565;18022835;21391.911;0;560.084;282.423;842.507
8;1994;25.75;0;8845877;6125843;14971720;21391.911;0;413.515;286.363;699.878
8;1994;26.25;0;4931634;4817461;9749095;21391.911;0;230.537;225.2;455.737
